target,screen,gene,representation,n_cells,n_guides,cross_guide_constraint,median_neighbour_phase_distance,median_neighbour_raw_fluor_difference,median_random_raw_fluor_difference,raw_fluor_discrepancy_ratio,median_neighbour_endpoint_rms,median_random_endpoint_rms,endpoint_discrepancy_ratio,case_order,representation_order,case_label,representation_label,log2_discrepancy_ratio
pRb,Biohub_OPS0077,ATRX,phase172,24,4,True,0.8398999750960112,0.9243447420518364,2.794648533724797,0.3307552741953709,1.967715620994568,1.750202775001526,1.1242786645889282,2,0,"pRb
OPS0077",Engineered 172D,0.1689996674030663
pRb,Biohub_OPS0077,ATXN10,phase172,24,4,True,0.8208132853688421,0.5015600485653957,0.6780150619117981,0.7397476497810352,1.4392582178115845,1.5613534450531006,0.9218016862869264,2,0,"pRb
OPS0077",Engineered 172D,-0.1174716880334113
pRb,Biohub_OPS0077,ATXN7L3,phase172,24,4,True,0.8905735876321782,1.1603945535366245,1.0291871000131452,1.1274864925160872,1.39349102973938,1.5534495115280151,0.8970301151275635,2,0,"pRb
OPS0077",Engineered 172D,-0.15677167471954578
pRb,Biohub_OPS0077,AURKB,phase172,24,4,True,0.7693957079353478,7.219159139553332,3.045091636704833,2.3707526737570883,1.399932622909546,1.7483351230621338,0.8007232546806335,2,0,"pRb
OPS0077",Engineered 172D,-0.3206243891918218
pRb,Biohub_OPS0077,B3GAT3,phase172,24,4,True,0.6967543887649146,0.4020325505775379,0.5100194183245584,0.7882691053180616,1.0950369834899902,1.3488044738769531,0.8118574619293213,2,0,"pRb
OPS0077",Engineered 172D,-0.3007016396674267
pRb,Biohub_OPS0077,B3GNT2,phase172,24,4,True,0.8211754453509196,0.54198320883912,0.861909095601106,0.6288171358269914,1.5305380821228027,1.564911961555481,0.9780346155166626,2,0,"pRb
OPS0077",Engineered 172D,-0.032042567592817144
pRb,Biohub_OPS0077,B4GALT3,phase172,24,4,True,0.8817988730275952,2.520281490930545,9.86627526993626,0.2554440679969825,1.1613373756408691,1.402545690536499,0.8280210494995117,2,0,"pRb
OPS0077",Engineered 172D,-0.2722606512901096
pRb,Biohub_OPS0077,B4GALT5,phase172,24,4,True,0.92062600287861,1.1005423398985097,1.102581058424359,0.9981509581447346,1.9590404033660889,1.7755471467971802,1.1033446788787842,2,0,"pRb
OPS0077",Engineered 172D,0.14188355142735073
pRb,Biohub_OPS0077,BEND3,phase172,24,4,True,0.8204126862745575,8.947510606010368,1.424579020800997,6.28081031333696,1.4571073055267334,2.005525588989258,0.7265463471412659,2,0,"pRb
OPS0077",Engineered 172D,-0.46087326308825294
pRb,Biohub_OPS0077,BEND6,phase172,24,4,True,0.8835641967739505,2.9097098145155,8.983148888610787,0.3239075574272794,1.3308241367340088,1.3882179260253906,0.9586564898490906,2,0,"pRb
OPS0077",Engineered 172D,-0.06091414009225445
pRb,Biohub_OPS0077,BET1,phase172,24,4,True,0.8577380625964657,1.741884287508222,0.9140959993741142,1.9055813488965037,1.5086506605148315,1.3365070819854736,1.1288011074066162,2,0,"pRb
OPS0077",Engineered 172D,0.17479130839973697
pRb,Biohub_OPS0077,BLOC1S2,phase172,24,4,True,0.8915357470656777,8.602835902969511,9.407579106519734,0.9144579923869562,2.8993358612060547,2.7187540531158447,1.0664207935333252,2,0,"pRb
OPS0077",Engineered 172D,0.0927768161049259
pRb,Biohub_OPS0077,BLOC1S6,phase172,23,4,True,0.8513441902042199,1.1120384025895502,0.8314373323584073,1.3374891399634483,1.242950439453125,1.4588956832885742,0.8519803285598755,2,0,"pRb
OPS0077",Engineered 172D,-0.23110797454979926
pRb,Biohub_OPS0077,BMS1,phase172,24,4,True,0.8451907436894844,1.323154068539762,0.7437853986082452,1.7789460118679643,0.998595118522644,1.1430282592773438,0.8736399412155151,2,0,"pRb
OPS0077",Engineered 172D,-0.19488927975102333
pRb,Biohub_OPS0077,BORCS7,phase172,24,4,True,0.8056253138855329,3.751644321007953,1.4616381770705482,2.566739415993561,1.4140819311141968,1.931936264038086,0.7319506406784058,2,0,"pRb
OPS0077",Engineered 172D,-0.45018173169154346
pRb,Biohub_OPS0077,BORCS8,phase172,24,4,True,0.7509426094947236,1.2701339901119275,5.219019406264861,0.2433664049202941,1.5330979824066162,1.5870736837387085,0.965990424156189,2,0,"pRb
OPS0077",Engineered 172D,-0.04991920716259991
pRb,Biohub_OPS0077,BRCA1,phase172,24,4,True,0.8356576212688782,5.26240482712231,3.996079909504436,1.3168917905285118,1.5004171133041382,1.478248119354248,1.0149967670440674,2,0,"pRb
OPS0077",Engineered 172D,0.02147513216225496
pRb,Biohub_OPS0077,BRD8,phase172,24,4,True,0.8291769501096056,6.181108672903827,1.7727985562874946,3.4866390493051806,1.4949452877044678,1.742987871170044,0.8576911687850952,2,0,"pRb
OPS0077",Engineered 172D,-0.22146982882648333
pRb,Biohub_OPS0077,BRD9,phase172,24,4,True,0.849517639247201,3.8138195502045575,5.373123899950876,0.7097955716672428,1.3244051933288574,1.734417200088501,0.7636024355888367,2,0,"pRb
OPS0077",Engineered 172D,-0.389106390513332
pRb,Biohub_OPS0077,BRK1,phase172,24,4,True,0.8716731678756042,1.0556002317010618,1.9330198608729203,0.5460886631678837,1.815172910690308,1.973325490951538,0.9198548197746276,2,0,"pRb
OPS0077",Engineered 172D,-0.12052191558626307
pRb,Biohub_OPS0077,BTAF1,phase172,24,4,True,0.8244314353893818,10.64010436507788,3.719884488843828,2.860331926162824,1.3929877281188965,1.6425938606262207,0.8480414748191833,2,0,"pRb
OPS0077",Engineered 172D,-0.23779327107440895
pRb,Biohub_OPS0077,BTBD9,phase172,24,4,True,0.8146633415027847,7.137125898714439,5.491810944036413,1.299594245221548,1.248359441757202,1.438461184501648,0.8678436875343323,2,0,"pRb
OPS0077",Engineered 172D,-0.2044928811656599
pRb,Biohub_OPS0077,BTF3L4,phase172,24,4,True,0.6984697800071549,3.593974128896601,2.7867577563107875,1.2896614787409568,1.4126803874969482,1.448045253753662,0.9755775332450868,2,0,"pRb
OPS0077",Engineered 172D,-0.035671560460844444
pRb,Biohub_OPS0077,BUB1B,phase172,24,4,True,0.89952640424413,1.2435108748399917,1.024941533144244,1.2132505461313836,1.885892391204834,2.024554491043091,0.931509792804718,2,0,"pRb
OPS0077",Engineered 172D,-0.10235715883205436
pRb,Biohub_OPS0077,BUD31,phase172,24,4,True,0.8910028910722467,1.23915567194038,1.1388985289146316,1.088029917047389,1.0741888284683228,1.488553762435913,0.7216325402259827,2,0,"pRb
OPS0077",Engineered 172D,-0.4706637000798354
pRb,Biohub_OPS0077,C12orf45,phase172,24,4,True,0.860953618884869,1.85838909887474,2.1324812340745045,0.87146797316661,1.2409186363220217,1.3533378839492798,0.9169318675994872,2,0,"pRb
OPS0077",Engineered 172D,-0.12511355619039083
pRb,Biohub_OPS0077,C1D,phase172,24,4,True,0.6918261489855984,1.8694305672985931,7.205260568889118,0.2594535686010333,1.3567880392074585,1.286921739578247,1.05428946018219,2,0,"pRb
OPS0077",Engineered 172D,0.0762710201408965
pRb,Biohub_OPS0077,C1QBP,phase172,24,4,True,0.8797571801602848,0.692663798800575,1.1669237418954532,0.5935810318465797,1.693861484527588,1.6093366146087646,1.052521586418152,2,0,"pRb
OPS0077",Engineered 172D,0.07384982217438935
pRb,Biohub_OPS0077,C2orf27B,phase172,24,4,True,0.8884035185411435,8.66776618881109,8.231348016226733,1.0530190403472228,0.8601444959640503,1.2482925653457642,0.6890568137168884,2,0,"pRb
OPS0077",Engineered 172D,-0.5373051547902247
pRb,Biohub_OPS0077,C5orf22,phase172,24,4,True,0.8165593475630787,1.571283665298977,4.073244575873003,0.3857572596072774,1.1415398120880127,1.3491733074188232,0.8461031913757324,2,0,"pRb
OPS0077",Engineered 172D,-0.24109446864935985
pRb,Biohub_OPS0077,C5orf30,phase172,24,4,True,0.8711690282973278,0.8444865189381463,1.31353101658722,0.6429132683385489,1.606783151626587,2.1790454387664795,0.7373793721199036,2,0,"pRb
OPS0077",Engineered 172D,-0.4395210366826094
pRb,Biohub_OPS0077,CA13,phase172,24,4,True,0.862417077983153,1.8679418640613248,2.5623635502511157,0.728991740410241,1.8827056884765625,2.319052457809448,0.8118426203727722,2,0,"pRb
OPS0077",Engineered 172D,-0.3007280137992832
pRb,Biohub_OPS0077,CA5A,phase172,24,4,True,0.8469012558291039,10.070411387662832,9.717907923788989,1.0362735957819618,1.7992322444915771,2.024203300476074,0.8888594508171082,2,0,"pRb
OPS0077",Engineered 172D,-0.1699727811636899
pRb,Biohub_OPS0077,CA7,phase172,24,4,True,0.8521778938035349,9.151366823429807,5.327989428749762,1.7176022861549145,1.5861485004425049,1.5866862535476685,0.9996610879898072,2,0,"pRb
OPS0077",Engineered 172D,-0.0004890295500784114
pRb,Biohub_OPS0077,CABIN1,phase172,24,4,True,0.9296007792309038,6.0575175937823165,9.477581969854398,0.6391416727441268,1.8065564632415767,1.9976511001586916,0.9043403267860411,2,0,"pRb
OPS0077",Engineered 172D,-0.14506229639603796
pRb,Biohub_OPS0077,CACNA1D,phase172,24,4,True,0.8155218808576892,3.510190998819327,3.695098437428311,0.9499587245806436,1.4282798767089844,1.6782692670822144,0.8510433435440063,2,0,"pRb
OPS0077",Engineered 172D,-0.23269548480502703
pRb,Biohub_OPS0077,CACNB1,phase172,24,4,True,0.8795364635239251,4.133943920605535,5.850622415545189,0.7065819030846335,2.0094923973083496,1.6411573886871338,1.2244361639022827,2,0,"pRb
OPS0077",Engineered 172D,0.29211756081713636
pRb,Biohub_OPS0077,CAD,phase172,24,4,True,0.9097265496405296,0.9179116040449647,1.0295392144514126,0.8915751737869176,1.3691692352294922,1.5190376043319702,0.9013399481773376,2,0,"pRb
OPS0077",Engineered 172D,-0.14985676126715777
pRb,Biohub_OPS0077,CALM1,phase172,24,4,True,0.8964265322901994,2.5427458432861747,2.671526816458659,0.9517949913962704,1.5535383224487305,1.408360719680786,1.1030826568603516,2,0,"pRb
OPS0077",Engineered 172D,0.14154089988179525
pRb,Biohub_OPS0077,CALM3,phase172,24,4,True,0.8784711927523703,9.984222136421495,2.5803463839528,3.869334054727488,1.7196630239486694,2.4974825382232666,0.6885585784912109,2,0,"pRb
OPS0077",Engineered 172D,-0.5383486993450937
pRb,Biohub_OPS0077,CAPN12,phase172,24,4,True,0.7479796684299211,2.804514721935436,8.781155466671784,0.3193787802277002,1.8294543027877808,1.930464744567871,0.9476755857467652,2,0,"pRb
OPS0077",Engineered 172D,-0.07753482366975821
pRb,Biohub_OPS0077,CAPZB,phase172,24,4,True,0.8744039325440368,2.2090157015363774,1.791671918709322,1.2329353820132984,2.383687973022461,2.292523145675659,1.0397661924362185,2,0,"pRb
OPS0077",Engineered 172D,0.05625915246734795
pRb,Biohub_OPS0077,CARS,phase172,24,4,True,0.85308007797288,1.725262741495925,3.026338527975756,0.570082535561516,1.750187873840332,1.4911744594573977,1.173697590827942,2,0,"pRb
OPS0077",Engineered 172D,0.23106073858983261
pRb,Biohub_OPS0077,CASP3,phase172,24,4,True,0.8819969907896679,12.526209323039268,3.4195305008111534,3.6631371821564103,2.0986785888671875,2.066707134246826,1.0154697895050049,2,0,"pRb
OPS0077",Engineered 172D,0.022147319713207693
pRb,Biohub_OPS0077,CBWD1,phase172,24,4,True,0.8699152060184818,2.537199824139798,2.0247044298240784,1.2531210910425326,1.4605540037155151,1.7485334873199463,0.8353022933006287,2,0,"pRb
OPS0077",Engineered 172D,-0.25962969595757224
pRb,Biohub_OPS0077,CBWD2,phase172,24,4,True,0.7433580941798457,0.999306812318778,1.3135326884930274,0.7607780309337026,1.5115240812301636,1.795346975326538,0.8419119715690613,2,0,"pRb
OPS0077",Engineered 172D,-0.2482586986739141
pRb,Biohub_OPS0077,CBWD3,phase172,24,4,True,0.9205785764072828,2.7307440314962914,0.7985706875008609,3.419539527605498,0.7917629480361938,1.2144269943237305,0.6519642472267151,2,0,"pRb
OPS0077",Engineered 172D,-0.6171352435644237
pRb,Biohub_OPS0077,CCDC174,phase172,24,4,True,0.9013121833668278,2.102199043730905,3.528664462303774,0.5957492037535451,1.2551286220550537,1.3105695247650146,0.957697093486786,2,0,"pRb
OPS0077",Engineered 172D,-0.06235867152091825
pRb,Biohub_OPS0077,CCDC59,phase172,24,4,True,0.8894949555267624,6.503525940333487,2.7342429087014306,2.378547245980496,1.4238276481628418,1.6759251356124878,0.8495771288871765,2,0,"pRb
OPS0077",Engineered 172D,-0.23518316641617903
pRb,Biohub_OPS0077,CCNB1,phase172,24,4,True,0.818069144085845,0.930224375058977,1.1250754297770795,0.826810674590316,1.6930084228515625,1.6924219131469729,1.000346541404724,2,0,"pRb
OPS0077",Engineered 172D,0.0004998669587604238
pRb,Biohub_OPS0077,CCNC,phase172,24,4,True,0.7261063648135702,1.4741739856734994,7.58613264455233,0.1943248364806957,1.211956262588501,1.6880708932876587,0.7179534435272217,2,0,"pRb
OPS0077",Engineered 172D,-0.47803780093667275
pRb,Biohub_OPS0077,CCND3,phase172,24,4,True,0.7411830269332452,9.296090950948976,5.107235208329509,1.8201806989009952,1.3140231370925903,1.1877751350402832,1.1062895059585571,2,0,"pRb
OPS0077",Engineered 172D,0.14572897522531003
pRb,Biohub_OPS0077,CCNF,phase172,24,4,True,0.8039268185355295,2.2721890983394437,3.637017521618309,0.6247396623287153,1.6637818813323977,1.7517013549804688,0.9498090744018556,2,0,"pRb
OPS0077",Engineered 172D,-0.07429055522931186
pRb,Biohub_OPS0077,CCNG1,phase172,24,4,True,0.7753185527834594,0.753011199225931,3.117526944264929,0.2415412000243291,2.046598196029663,2.4152748584747314,0.8473562002182007,2,0,"pRb
OPS0077",Engineered 172D,-0.2389595370624792
pRb,Biohub_OPS0077,CCNH,phase172,24,4,True,0.7287058031381931,0.657995840096445,0.708300344155379,0.9289785689446188,1.242600679397583,1.4401476383209229,0.8628286719322205,2,0,"pRb
OPS0077",Engineered 172D,-0.21285397660974267
pRb,Biohub_OPS0077,CCR2,phase172,24,4,True,0.812848394443859,0.5219658236870852,1.1641350572241904,0.4483722231780229,1.3141584396362305,1.7943284511566162,0.7323957085609436,2,0,"pRb
OPS0077",Engineered 172D,-0.44930475713275614
pRb,Biohub_OPS0077,CCT3,phase172,24,4,True,0.7136908053466539,2.1717107519667067,1.0804699421154802,2.0099686879902072,1.9424824714660645,1.6303619146347046,1.1914424896240234,2,0,"pRb
OPS0077",Engineered 172D,0.25270931498882265
pRb,Biohub_OPS0077,CCT4,phase172,24,4,True,0.795920089102039,2.2125661043210068,1.7860135204329324,1.2388294259859116,1.587865114212036,2.115603446960449,0.7505494952201843,2,0,"pRb
OPS0077",Engineered 172D,-0.41398088093054763
pRb,Biohub_OPS0077,CCT6A,phase172,24,4,True,0.782683974967888,2.0511422725547384,1.5942167470176023,1.2866144308118292,1.4011895656585691,1.799805760383606,0.7785226702690125,2,0,"pRb
OPS0077",Engineered 172D,-0.3611890442683702
pRb,Biohub_OPS0077,CCT7,phase172,24,4,True,0.6584871228367761,1.8531945331988864,2.462385192875485,0.7526013958176838,1.7208876609802246,2.0224359035491943,0.8508985042572021,2,0,"pRb
OPS0077",Engineered 172D,-0.23294103834326657
pRb,Biohub_OPS0077,CD164,phase172,24,4,True,0.8863601041156159,0.7408207438940239,1.4210073800703793,0.5213349024671023,1.323405385017395,1.499368667602539,0.8826417326927185,2,0,"pRb
OPS0077",Engineered 172D,-0.18010013306468045
pRb,Biohub_OPS0077,CD2BP2,phase172,24,4,True,0.837546468772806,0.7164997221222176,0.5524450414471737,1.2969610881931164,1.8952761888504028,1.9825187921524048,0.9559940695762634,2,0,"pRb
OPS0077",Engineered 172D,-0.06492642628327637
pRb,Biohub_OPS0077,CD3EAP,phase172,24,4,True,0.9557753288867584,0.9744027632863256,3.836730009056476,0.2539669877698665,1.5409939289093018,2.2391433715820312,0.6882069110870361,2,0,"pRb
OPS0077",Engineered 172D,-0.5390857149587471
pRb,Biohub_OPS0077,CD4,phase172,24,4,True,0.9309108782059194,0.5902549000774233,1.314409122514407,0.4490648230957889,1.8063105344772337,1.682811975479126,1.0733882188796997,2,0,"pRb
OPS0077",Engineered 172D,0.10217195881229856
pRb,Biohub_OPS0077,CD5,phase172,24,4,True,0.8740007131634594,1.4974104102341008,1.5012828950881565,0.9974205495401796,1.2682815790176392,1.5204410552978516,0.8341537117958069,2,0,"pRb
OPS0077",Engineered 172D,-0.26161483734189717
pRb,Biohub_OPS0077,CD9,phase172,24,4,True,0.8465776139029835,10.883733906494218,4.401636065396623,2.4726564724549767,1.3119951486587524,1.4454361200332642,0.907681167125702,2,0,"pRb
OPS0077",Engineered 172D,-0.1397424707009154
pRb,Biohub_OPS0077,CDC27,phase172,24,4,True,0.7690704202879929,6.42878801685948,5.133233365742496,1.252385691202564,1.5067996978759766,1.6408085823059082,0.9183275103569032,2,0,"pRb
OPS0077",Engineered 172D,-0.12291932980768475
pRb,Biohub_OPS0077,CDC45,phase172,24,4,True,0.8225518636960848,0.5332444924198361,0.3797266224063506,1.4042852435276554,1.4131898880004885,1.6499128341674805,0.8565239906311035,2,0,"pRb
OPS0077",Engineered 172D,-0.22343443914458055
pRb,Biohub_OPS0077,CDC5L,phase172,24,4,True,0.7507424196680387,9.008258843724896,3.704156853269248,2.431932339953236,1.1010334491729736,1.3933265209197998,0.790219247341156,2,0,"pRb
OPS0077",Engineered 172D,-0.33967510847375215
pRb,Biohub_OPS0077,CDH15,phase172,24,4,True,0.756557908589705,0.6583945189464169,3.8540503016382655,0.1708318437531936,1.3193302154541016,1.812472224235535,0.727917492389679,2,0,"pRb
OPS0077",Engineered 172D,-0.4581531610376409
pRb,Biohub_OPS0077,CDIPT,phase172,24,4,True,0.8892528450670527,2.476728392788438,5.009523988913042,0.4944039390309086,1.1204952001571655,1.3001199960708618,0.8618398308753967,2,0,"pRb
OPS0077",Engineered 172D,-0.21450831916068178
pRb,Biohub_OPS0077,CDK7,phase172,24,4,True,0.7994551493308714,0.85834263634573,9.997353754544807,0.0858569834998113,1.1514892578125,1.2647830247879028,0.9104243516921996,2,0,"pRb
OPS0077",Engineered 172D,-0.13538894805600488
pRb,Biohub_OPS0077,CENPA,phase172,24,4,True,0.8717429520159795,5.825272902716657,3.648758721087626,1.5965081135812271,1.266487956047058,1.4527024030685425,0.8718151450157166,2,0,"pRb
OPS0077",Engineered 172D,-0.19790582873928844
pRb,Biohub_OPS0077,CENPC,phase172,24,4,True,0.8977981987988206,2.162310557006211,2.009629471227464,1.0759747445808956,1.242673397064209,1.3068097829818726,0.9509214162826538,2,0,"pRb
OPS0077",Engineered 172D,-0.07260197254358507
pRb,Biohub_OPS0077,CENPH,phase172,24,4,True,0.796355227373241,0.6916688774939839,0.7623059490516565,0.9073376357018488,1.6500768661499023,1.6575206518173218,0.9955090880393982,2,0,"pRb
OPS0077",Engineered 172D,-0.006493608464915052
pRb,Biohub_OPS0077,CENPW,phase172,24,4,True,0.8486680423113835,3.0217530560372072,8.892403069518583,0.3398128753739453,1.0864471197128296,1.384829878807068,0.7845346927642822,2,0,"pRb
OPS0077",Engineered 172D,-0.3500908491314419
pRb,Biohub_OPS0077,CEP135,phase172,24,4,True,0.7859581240767349,1.7603039019963274,1.937483284298964,0.9085517879103946,1.5740028619766235,1.647387981414795,0.955453634262085,2,0,"pRb
OPS0077",Engineered 172D,-0.0657422303117065
pRb,Biohub_OPS0077,CEP350,phase172,24,4,True,0.955031395697587,3.3644013377793573,3.1248478707454823,1.0766608414049692,2.3182358741760254,1.934717059135437,1.1982299089431765,2,0,"pRb
OPS0077",Engineered 172D,0.26090475008744424
pRb,Biohub_OPS0077,CEP55,phase172,24,4,True,0.8366958206213874,2.2373424858081448,2.040275858237594,1.0965882269178926,1.2865257263183594,1.2811272144317627,1.0042139291763306,2,0,"pRb
OPS0077",Engineered 172D,0.006066641484920653
pRb,Biohub_OPS0077,CEP85,phase172,24,4,True,0.8907138968563191,9.995266164592524,9.672565969631291,1.033362418615123,1.5081866979599,1.7023768424987793,0.8859300017356873,2,0,"pRb
OPS0077",Engineered 172D,-0.17473538046169723
